940275524	1388514224	136946850	1584225326	125176144	257283615	976968443	237475099	198902641	582536919	0	901425479	241406836	539280652	2818172064	185411720	150664781	865919302	124258619	0	1515221741	0	57870618	6223460	403718468	110851740	203814229	60284077	5559846	52190991	3036120629	493172271	17747159	291603251	138597368	1075104460	37026165	59480103	155059925	311064811	215470358	291504883	223579056	23411583	167732024	9770265183	125115754	11927426	514739762	40590719	126698451	224156052	7748130	49458875	42062200	84050212	14048214	212334393	0	441436262	0	0	58701044	4891897	3881709	83947302	12561347	13365303	126494463	13537111	47513552	22212630	38484578	3156366	80145193	104856411	21643141	168649965	97709614	5354618	5575756	26522888	15322551	108549385	256859683	227004471	59627415	37437225	0	60615930	14330301	0	0	0	6988469	0	11447419	154917918	15609259	59262745	211082050	0	333141288	74424317	37937976	12324357	14779010	3736307	164408617	27167179	0	3539271	43766945	4386385	164696114	0	29636228	234294318	3948416	0	2672242	0	0	82869695	0	22958426	7512350	4481867	7105328	7600240	0	0	0	0	0	18502200	10618748	3256485	3367935	6666722	0	0	12924766	4423320	8223159	0	3644331	7736123	0	13345565	0	0	0	0	0	0
3070947478	3215610224	53942003	891360429	394868626	156804828	48864135	660038873	140711998	618980633	523765276	0	307075065	127498928	1839940178	111919362	80557473	238127951	182451307	2839275	1196423846	8914517	29702079	0	338217130	253266271	284004350	185348142	7814922	17955385	7527742037	1084327282	37090445	336744798	188262336	801779084	132378119	101215811	95472092	186329615	275823885	335017864	249543408	79889407	229472670	78020686686	40991908	6846041	428488707	5085229	40397448	215337525	9939364	26230820	49543398	241186761	6419333	56154870	13193912	13305315	0	0	20655510	0	105504322	21399221	3296063	31839013	2793864	39997041	11717724	14450613	26830156	0	31984846	9515836	188925884	62221111	236906870	34868041	4620867	10375888	15410983	5048059	116053009	157253872	93077952	108971798	0	11609397	7009889	21048194	0	0	0	0	0	18322019	19308714	30583542	18353082	4880215	0	4673442	46016034	12993226	24554212	0	942465027	0	0	4925330	47605154	0	119875294	16580317	18245051	3417367	0	0	6020266	33919692	0	49684433	0	0	30915222	0	7002657	0	0	0	0	0	0	16795243	0	0	0	4498450	0	0	11564282	0	3434014	0	20882851	3888207	0	0	0	21709528	0	0	2720457	0
469228624	4357520530	219948217	5773086531	349611918	388620166	113927505	361543541	1498901200	1550706413	347920419	542102224	0	78979227	10419051507	528320110	276679359	842294643	357024939	0	4115100828	0	19618920	0	883979189	165882227	189158507	120539437	17625465	60287902	3244214533	333087025	15084417	204248739	114669109	1318803993	64915276	134362843	76550100	664276937	423116607	859283450	275079006	38643311	335903916	4396236722	283718196	2934419	184465022	35671825	38196273	121816250	34433672	70893162	173440461	73644270	37256070	49011558	0	24359458	2616000	3326102	166331716	0	19885573	124182090	55209856	12686304	4019372	6352412	25735526	16474885	18144552	0	13297295	243167425	30106679	336821628	95367176	9949412	0	8101555	3282762	222613358	198751816	182002389	1068630259	6011361	0	92449758	5487788	0	7703246	0	13666797	0	14521592	169910475	12524906	102805987	199529655	4960486	9988791	32381234	12086546	35534269	4917328	0	555128286	0	0	0	5483667	3995144	329937911	8372853	14436357	9985417	0	0	0	40404250	0	12072048	0	3260817	13596271	2793675	3138765	0	0	0	0	0	3080277	5942837	0	3153886	0	0	0	7673161	6622571	0	27703057	0	12842523	0	0	0	0	0	4296093	0	0	0
107606905	287153946	32229776	429021740	23338686	46173681	130606391	19688447	26484594	51174154	329924776	117575577	6845187	0	602448817	8012500	14932561	203472686	59241664	0	474454445	0	2800815	0	17786999	35633699	18471755	6618112	0	0	913884296	185802387	0	18383069	30516091	138268754	0	0	7993555	49729194	57393261	110167888	13251268	5509186	82200865	1194214977	42534334	0	85511101	0	30089496	62838176	0	4156740	3048807	0	2912314	64729686	4283784	20724092	0	0	0	0	0	0	0	0	32564003	0	0	0	0	0	8631114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8091712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3115748893	29066792227	2259503020	27745845318	2850603173	2391461983	507580666	1982538796	15054382340	20991108385	1423682116	2845468486	18125882480	358263520	0	5586617904	1028668775	8903817619	3203048891	7954145	35140323622	18306869	92479466	64489985	1558922491	802582172	1533774000	1208671625	214098206	187793374	7376197123	1872702184	94807362	1111412048	618390083	24263404488	322138205	462140282	343278415	1707657672	1459845344	8836006695	996025510	429532798	2316113261	25511019784	2099807633	42266599	947202098	155270704	99665744	311736231	176400420	401137000	699740827	331002448	106717813	195550001	25148327	83575884	18054000	21108000	571586000	18004000	88249000	870151000	87951000	16666000	33645509	15136421	76163000	83815000	117983000	19329000	59029034	1375144000	89777000	0	779587000	122779000	5146000	30042430	29218000	1562844000	1571416008	850636000	1326207833	23148591	0	162275000	41202000	10802160	26512000	20833000	192631000	6177000	56446000	489306000	14420000	56944000	1632719000	36035000	38770000	104687000	326953000	96453000	39582054	24197000	4837783992	7990000	5443000	31696000	27293000	31164000	3290379024	52807000	102710000	65986000	19250000	16429000	0	10153000	4877000	32122000	0	45633000	92113000	6768000	21263000	20241000	3358000	0	0	0	45364000	27632000	18640000	22413000	17108000	16925000	29505000	25925000	38521000	17895000	172413000	3310000	85919000	16229000	0	9300000	0	0	27751000	2750000	0	0
132077826	3224989496	161915967	1246831785	1604925478	142589956	14972757	132423067	227745501	518941801	27588692	200206077	524117370	22505412	4339981499	0	82218674	431403702	569215617	0	1366787194	303178089	4172712	0	150131085	21059132	37756228	131388023	141810389	23549296	1038483482	125842507	7821396	24940158	39076189	1072384410	39718985	15571289	20816718	191816518	156469898	2758745734	57659140	20510968	53984952	1647656720	59319817	0	76317942	14964738	4757118	9393696	15774326	42931516	44252390	36011777	16276473	6126851	0	7955371	0	0	56970873	0	31626418	14834549	13268423	13065652	3444962	0	0	9168841	0	0	3471525	50994020	10726960	115132592	22840894	7404213	0	3500060	0	46682398	70839535	26078404	54392403	2798768	0	18051558	214439454	11701051	0	0	16551429	0	0	16920283	5042030	46059544	99023127	0	0	10455254	3825595	7725283	2823561	6606374	147193022	0	0	4978338	3163757	3522003	25763755	7585295	14174913	7606577	0	0	0	0	5747489	5324254	0	0	6125048	39563743	0	3896069	0	0	0	0	0	5539913	5727295	3745788	0	3001595	4608099	0	7328634	0	5781533	0	33412875	3421166	0	3264836	0	0	32468282	0	0	0
8406020	259872529	38309797	911949049	3943880	81103882	0	0	18203018	62939144	0	18198064	12955626	14635566	166136741	8850241	0	42643514	4387280	0	220713783	0	0	0	0	3131961	44129372	0	0	24196814	209875507	133970224	24296736	0	0	30077812	0	3980956	0	84264276	25401622	6867219	16466169	13914741	11131179	217819762	14017774	0	0	9194426	0	0	0	5291893	0	4551087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4523446	0	0	0	0	0	0	0	2975932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292761332	3910553588	241255292	3210898894	253296768	2201955261	105189607	132304578	296884141	1287964495	93886213	529983897	645555284	135112273	4657455608	254218298	121753015	0	210254465	0	6831074445	0	23781765	4893648	175162763	114317061	84771849	186060232	14585931	95956847	574058784	137973878	3512551	196665178	21812235	1278512532	28467792	60998086	17776177	367353990	101306056	470954485	60790806	155252871	229837997	3233289514	58106629	22317805	277641782	71522557	63013443	114514688	25086553	64692531	111834155	373878025	13531501	54185539	0	29076944	0	0	77932176	7737379	13698998	34674845	9515947	28585683	4177797	5708922	75243519	19438282	9030502	9090511	17265702	43634853	210664468	85076713	357335148	6445733	0	8503317	3513076	29603069	72287227	155512381	122341560	7821563	0	66949003	89533614	0	2676928	17677842	23932652	0	0	113131570	29309988	63868788	52519188	3695705	9694001	9317418	0	7077560	8873622	0	268099113	0	0	16968665	4375396	5209963	153086141	0	4015559	62358986	0	5000815	0	0	0	33807876	0	12735712	15774652	48580484	14978650	3636131	3537610	0	0	0	0	6460891	88125576	0	0	0	0	0	61412530	5954202	46453459	0	8749618	4514563	0	0	0	0	4889106	14382095	0	0
139710331	2949793421	101324356	616310547	740518191	97998617	19480016	221666627	227200486	415433328	63524730	257061253	335676188	27057307	2407065626	748519835	92894670	352359363	0	0	1236490029	7163820	0	0	91769705	33194557	97919290	138764150	37777279	11907159	416694626	134720749	6095877	23696674	32060139	876339751	24979256	25808551	13579290	136154804	61557060	2973589661	34898934	13677527	68424648	1208553412	40377494	2657159	31856883	8048404	0	17855719	19423553	21852066	21051250	18324256	4760267	6198375	0	3345925	0	0	17387907	0	11952836	25723631	0	0	0	0	6188678	4942283	0	0	0	66474181	11611832	84210896	62660498	10653914	0	0	0	58733619	39506810	10054294	91475894	0	0	22463125	0	4187439	0	0	0	0	0	7768201	9800289	0	68627642	5290287	0	0	0	7274107	0	0	3186121838	0	0	0	0	0	0	14381416	3041800	0	0	0	0	247071961	0	0	0	0	0	0	0	0	0	0	0	0	0	8927457	0	0	0	0	0	0	4993475	0	11882976	0	12886852	5751499	0	0	0	0	0	0	0	0
16533592	105523932	0	0	0	0	0	43693106	0	0	0	9488126	0	0	0	0	0	0	0	0	0	0	0	0	3521628	0	0	0	0	0	22239344	0	0	0	15324610	0	24568332	0	0	0	0	0	0	0	0	12787001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893427109	15834733944	893056821	19170210666	699351496	1940352319	273628999	716903222	1362351313	12854887446	627403535	2127801688	5849952083	153771573	28009630190	1181408188	825887396	7468340244	751654311	38829848	0	5382805	34294815	299463789	874281955	423769650	530662527	591437340	49298137	220145399	3909895806	1026925597	49962958	412701171	230578691	6931443794	103171002	292501089	149414763	1285923347	711050686	2086131689	456000963	833664312	784823289	14098494134	510305955	705020299	376083410	85458151	37548626	169426368	120229067	181461868	297010551	1011723247	76554258	52083707	9697794	61919324	11864051	6007657	344545041	96934037	106838347	147629289	38990091	78030754	7232729	11266426	665910506	467126191	164586891	238458794	24287830	215197275	70201483	341913515	1572520383	123843900	0	16260504	23284351	216146530	197294396	439196046	500798089	40085849	0	174918025	78393661	11418610	131666859	117881851	84479606	0	163989062	459449895	17460687	58230927	303443558	15260196	30341478	66062921	115446637	61727859	9855023	4089847	1920477526	0	13956006	146589060	11050105	5041181	601554993	33816262	37952427	148613758	23087273	139010191	0	16378439	59157769	23494794	0	402293552	33926867	13016231	131997368	10397884	3948470	0	0	0	14287504	45358419	122438222	7709961	277634599	116872409	13228620	26303052	400398603	8732564	206165310	53087163	19140834	51443557	0	62193026	0	19515309	13239483	10855964	0	0
0	0	0	0	9190510	12264780	0	0	0	5412717	0	0	0	0	33567532	273034621	0	0	9240845	0	27704523	0	0	0	0	0	0	0	0	0	114648115	0	0	0	0	11051394	6109937	0	0	0	0	19144509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12087014	16934659	0	52415758	0	0	0	0	12076270	5085138	0	28263020	17660843	0	78773982	3778161	0	4657912	15556043	0	17545030	0	0	0	0	0	0	0	0	2805844	30585766	2955934	3341100	27254188	0	27656733	0	0	0	34671035	0	10966661	0	0	0	428509040	0	0	2922387	0	9642914	2977717	0	5021314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58711312	0	0	0	0	0	0	29455250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9686789	11230181	0	0	0	0	0	0	112473050	0	0	0	0	0	6450270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4255065	0	0	15852193	0	0	0	0	0	0	0	0	0	5396314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9848931	0	7080822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10941939392	2880416511	67374644	350418116	231486854	22930482	4919041	612166616	191842130	370927666	29306135	855324269	545843917	53620217	2395240146	170542519	77595520	272001583	113976237	14508632	741029527	0	9850902	0	0	149821688	118305900	86008545	11440993	16102212	1999834908	522164800	109583299	98612868	364777671	622178671	118163138	37111296	363442681	308805223	1106486976	373022093	271492403	2982877	25484374	9984882813	24695250	2624803	51616506	19933934	4186408	0	10259286	113819098	38784939	8906629	8339984	2994532	25523712	10337222	23614541	0	264964381	12733631	126371469	8801808	20109985	4414755	0	2919198	23789347	12905409	25676291	12171080	13078763	6115558	0	55257198	2939865	0	0	4754505	9820092	10848387	5276375	12298515	95135310	21260616	4431824	52442072	20206356	643273350	8496148	10123467	11255069	0	104989408	163617026	0	296180960	50815729	122238214	36816624	7124981	0	4399913	0	0	49391866	3219809	0	34468798	5431541	4410292	346162129	0	7388367	7423971	0	3743408	0	9634749	8589695	21869696	0	10260890	15740176	4091715	8804298	11788314	0	0	0	0	4211302	4775814	4215038	0	15023419	2775626	12223612	2756528	21867666	3267949	7318279	0	13360105	95070164	0	0	0	0	0	0	0	0
648916280	384420558	6211355	280776600	13679528	44600241	5846635	282881077	23493348	132523642	36038452	136725295	35733450	4078749	501079730	50190983	49953184	131454682	11076725	0	349652403	0	0	0	496388126	0	65045557	19045580	0	13576969	8508080935	815764523	25375278	29098416	280844452	412434758	25074409	38895014	83360306	181244333	1653221663	41246458	171133151	9605337	11749599	3186912976	8679234	0	9784653	4378508	0	0	40396573	34788922	0	22072238	9160633	0	4671104	0	0	0	86530194	0	50235438	5798044	4011733	0	0	0	0	0	0	0	0	13530288	0	11765633	74154593	0	0	0	0	29718296	12277536	7008273	0	0	0	4967483	0	7444885	0	0	0	0	0	6122022	0	5053543	19399897	13135181	0	0	3665806	16824555	0	0	37926930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7398997	0	0	0	0	0	0	0	3729416	0	0	23430672	0	0	0	0	0	0	0	0
91617731	902877984	23599686	424919533	28607838	27335160	4820605	176443293	69883834	494527693	12869494	154754985	128585892	3819882	937596358	65844795	73864875	119162303	21368795	2638801	402323436	0	0	0	470445660	37456195	0	26396483	0	12029957	1652996227	158899504	86599746	8971133	111541094	187687795	25899241	32385299	30520496	331942585	244870664	70253330	156651269	9956257	27423703	2915524350	97546050	0	0	32938015	0	0	31879031	98731155	11557099	16816202	77570888	0	0	0	26996039	0	291298511	8922116	178457600	25147672	26871318	0	0	0	0	0	0	0	0	126488441	15420310	847689091	7092999	8579512	0	0	0	48012127	61313091	36249793	79275315	0	0	0	4614048	0	0	0	0	0	21518498	47846001	0	0	100039103	27235223	0	14845377	25832242	18396617	0	0	1914582908	0	0	0	0	10455529	2590907	17888113	5278890	0	0	0	0	0	0	0	0	0	5651650	0	0	0	0	0	0	0	0	0	0	0	0	0	77652844	0	5576634	0	3628106	0	21312783	16909106	0	0	0	0	0	0	0	0
21870703	6339852548	68558674	744430753	205116800	48398063	11305765	144105468	99144652	617438130	32740983	178280656	230714396	8399618	1906240676	141894059	110426145	379603854	83159653	0	1316609740	0	4003373	0	32148206	10538377	7588102	0	6012788	5451524	471345319	64517002	5622922	39005969	13226273	854595828	26435755	29809356	93449217	115623385	61377166	258599875	26164252	3771699	19012216	1370957892	17104701	0	28537989	14055341	3685903	4638863	9684556	13587769	44385559	12558808	6073621	16796776	0	0	0	0	19214950	0	0	10120006	6626836	7548621	0	3808262	7031563	7445145	12466566	0	3942695	10362980	0	12815795	15567475	3135957	0	0	0	15501113	87147239	102721174	30854237	0	0	6617097	0	0	0	0	7296171	0	4542598	78180312	0	3500410	13923888	0	0	4381951	0	5248189	0	0	23725590	0	0	0	6571279	0	89309909	5324780	0	3480479	0	0	0	4514203	0	0	0	0	4819791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
